التاريخ,مفتاح الترتيب,الملف المصدر,نوع المستند,المسار,وسم آلي,وسم مراجعة
1445/ 02/ 25,14450225,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 25,14450225,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 25,14450225,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 25,14450225,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 25,14450225,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 25,14450225,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 25,14450225,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-02-29,14450229,صك حكم نهائي ضد الشيخ اسامة زيني ـ دعوى 42824717 - 13-03-1445 هـ.pdf,حكم / صك,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 29,14450229,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-02-29,14450229,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 29,14450229,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-02-29,14450229,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 29,14450229,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-02-29,14450229,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-02-29,14450229,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 02/ 29,14450229,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,صك حكم نهائي ضد الشيخ اسامة زيني ـ دعوى 42824717 - 13-03-1445 هـ.pdf,حكم / صك,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445 / 03 / 04,14450304,مذكرة توضيحية من المدعي ـ 06-03-1445,مذكرة قضائية,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/04,14450304,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/04,14450304,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/04,14450304,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,صك حكم نهائي ـ الاستئناف الثانية ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-04,14450304,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/04,14450304,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 03/ 10,14450310,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 03/ 10,14450310,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 03/ 10,14450310,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/ 03/ 10,14450310,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-11,14450311,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-11,14450311,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-11,14450311,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-03-11,14450311,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,أمر تنفيذ عدنان زيني ضد الشيخ أسامة ـ 401024501215577 ـ 16-03-1445,إخطار مطالبة,أ. المجلد الرئيسي للقضية (39 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,مذكرة جوابية على المدعي ـ 02-09-1447 (نسخة),مذكرة قضائية,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445 / 03 / 13,14450313,مذكرة جوابية من المدعي ـ 28-08-1447,مذكرة قضائية,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,مذكرة طلب النقض على الحكم النهائي,حكم / صك,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,أمر تنفيذ عدنان ـ نسخة,إخطار مطالبة,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445 / 03 / 13,14450313,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445 / 03 / 13,14450313,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-3-13,14450313,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/13,14450313,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,أمر تنفيذ عدنان زيني ضد الشيخ أسامة ـ 401024501215577 ـ 16-03-1445,إخطار مطالبة,أ. المجلد الرئيسي للقضية (39 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,أمر تنفيذ عدنان ـ نسخة,إخطار مطالبة,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/16,14450316,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/19,14450319,وكالة الجدة عاتقة الى محمد الثعلي ـ في 19-03-1445 ـ تنتهي 19-03-1446.pdf,وكالة,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,التماس على الحكم النهائي ـ دائرة الاستئناف الثانية,حكم / صك,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,مذكرة طلب النقض على الحكم النهائي,حكم / صك,ب. المذكرات المقدمة من الطرفين (49 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,التماس على الحكم النهائي ـ نسخة,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,التماس على الحكم النهائي ـ نسخة ثانية,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,شكوى اسامة زيني لوزير العدل 13-11-1445 ـ 21-05-2024.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,ملف مؤقت tmp,حكم / صك,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,شكوى اسامة زيني الى وزير العدل ـ 13-011-1445 ـ 21-05-2024 ـ ومرفقاتها.pdf,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,شكوى لوزير العدل 13-11-1445,شكوى,ك. إعادة فتح الشكوى الثانية 199058 ـ 13-11-1445 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,شكوى اسامة زيني الى وزير العدل ـ 26-04-1446 ـ 29-10-2024 ـ ومرفقاتها.pdf,شكوى,ل. الشكوى الثالثة لوزير العدل ـ 26-04-1446 (7 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,الشكوى الرابعة,شكوى,م. الشكوى الرابعة لوزير العدل ـ 09-06-1446 (ملفان),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,الشكوى ومرفقاتها,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,مرفقات الشكوى,شكوى,ن. شكوى أسامة زيني إلى ولي العهد ـ 17-11-1445 (9 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/20,14450320,مذكرة التماس من المحامي الشهري بتاريخ 13-07-1445 ـ ومرفقاتها ـ 42824717.pdf,مذكرة قضائية,س. مذكرة التماس المحامي الشهري ـ 13-07-1445 (ملف واحد),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/24,14450324,قرار تطبيق المادة (46) على السيد/ أسامة الزيني بخصوص طلب التنفيذ المقدم من السيد/ عدنان. ـ —,تقرير طبي,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/25,14450325,قرار تطبيق المادة (46) على السيد/ أسامة الزيني بخصوص طلب التنفيذ المقدم من السيد/ عدنان. ـ —,تقرير طبي,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/28,14450328,قرار تطبيق المادة (46) على السيد/ أسامة الزيني بخصوص طلب التنفيذ المقدم من السيد/ عدنان. ـ —,تقرير طبي,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445/03/29,14450329,قرار تطبيق المادة (46) على السيد/ أسامة الزيني بخصوص طلب التنفيذ المقدم من السيد/ عدنان. ـ —,تقرير طبي,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,"طلب تنفيذ مقدم من السيدة/ عاتقة ضد السيد/ أسامة فيما يتعلق بالمبلغ المحكوم لها به بموجب صك الحكم رقم (4530241622) وتاريخ 13/03/1445هـ، وقدره (27,651,219) ريال ـ 13/03/1445هـ",حكم / صك,أ. المجلد الرئيسي للقضية,[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,الشكوى ومرفقاتها,شكوى,ط. الشكوى الأولى لوزير العدل رقم 230747621 ـ 30-04-1445 (4 ملفات),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,أمر تنفيذ عاتقة ـ نسخة,إخطار مطالبة,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717 ـ 30-04-1445 ـ حجم اقل.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
1445-4-7,14450407,شكوى أسامة أحمد زيني ـ دعوى رقم 42824717.pdf,شكوى,ي. مرفقات خطاب شكوى وزير العدل الأولى والثانية (21 ملفاً),[مخرج آلي / Script Output - سماوي],[مخرج آلي يحتاج مراجعة بشرية - وردي]
